Date,naive_pos,naive_neg,fits_pos,fits_neg
2017-05-12 00:00:00+00:00,,,,
2017-05-15 00:00:00+00:00,0.009900147095322,0.9047051668167111,0.009900147095322,0.9047051668167111
2017-05-16 00:00:00+00:00,0.001478858408518,0.00014062739501200002,,
2017-05-17 00:00:00+00:00,0.49986790363618605,0.001028032500471,0.49986790363618605,0.001028032500471
2017-05-18 00:00:00+00:00,0.210309228592086,0.06437024973274645,0.00066223955946,0.000136404225486
2017-05-19 00:00:00+00:00,0.9901471535364784,0.006277954981972333,0.9857274591922756,0.009305319486884
2017-05-22 00:00:00+00:00,0.49236683037088363,0.000279927895462576,0.9846424460411071,0.00048249852261500004
2017-05-23 00:00:00+00:00,0.29008431325200906,0.33236702252179334,0.43474668264389005,0.0007956619374450001
2017-05-24 00:00:00+00:00,0.3980715429643164,0.262130658118015,0.3980715429643164,0.262130658118015
2017-05-25 00:00:00+00:00,0.061445399944204504,0.49884623405523554,0.12184573709964701,0.0006819986738260001
2017-05-26 00:00:00+00:00,0.49923232907894954,0.00031527768442150004,0.9965100884437561,0.00048141565639500005
2017-05-30 00:00:00+00:00,0.00394496647641,0.00143194431439,0.00394496647641,0.00143194431439
2017-05-31 00:00:00+00:00,0.00025350739451750003,7.511373041779734e-05,,
2017-06-01 00:00:00+00:00,0.6644501498085443,0.24602966318343475,0.9957636594772331,0.00026962623815
2017-06-02 00:00:00+00:00,0.1360191497951742,0.1939533743017812,0.064659272320568,0.07328692403098051
2017-06-05 00:00:00+00:00,,,,
2017-06-06 00:00:00+00:00,,,,
2017-06-07 00:00:00+00:00,0.9987490177154541,0.00023451771994500002,0.9987490177154541,0.00023451771994500002
2017-06-08 00:00:00+00:00,,,,
2017-06-09 00:00:00+00:00,,,,
2017-06-12 00:00:00+00:00,0.000583373912377,0.0001303632525376453,0.0007923606317490001,7.612575427629054e-05
2017-06-13 00:00:00+00:00,,,,
2017-06-14 00:00:00+00:00,,,,
2017-06-15 00:00:00+00:00,0.9992799758911126,0.00023693918046750002,0.999374568462371,0.000220064699533
2017-06-16 00:00:00+00:00,,,,
2017-06-19 00:00:00+00:00,0.9929649829864495,0.0004203300995865,,
2017-06-20 00:00:00+00:00,0.26862352279325274,0.22991640198354868,0.26862352279325274,0.22991640198354868
2017-06-21 00:00:00+00:00,,,,
2017-06-22 00:00:00+00:00,,,,
2017-06-23 00:00:00+00:00,0.49830547417513954,0.25313448329688953,,
2017-06-26 00:00:00+00:00,0.822259485721588,0.0005754843587050001,,
2017-06-27 00:00:00+00:00,,,,
2017-06-28 00:00:00+00:00,0.46745173627277803,0.0003402900401845,,
2017-06-29 00:00:00+00:00,0.2529600274865513,0.0197459684350175,,
2017-06-30 00:00:00+00:00,0.0063926750444805005,0.000562675311812,,
2017-07-03 00:00:00+00:00,,,,
2017-07-05 00:00:00+00:00,0.00034667793079200005,0.000201380607904,0.00034667793079200005,0.000201380607904
2017-07-06 00:00:00+00:00,,,,
2017-07-07 00:00:00+00:00,0.49877883371664156,0.0002770976134341794,,
2017-07-10 00:00:00+00:00,0.939426213502883,0.0007785771813355001,0.88307762145996,0.0013140782248220002
2017-07-11 00:00:00+00:00,0.5009973148116835,0.49779781495453757,0.999035954475402,0.00032072851900000004
2017-07-12 00:00:00+00:00,0.09680490157916151,0.00028009928792010146,0.000131129461806,6.169326661620289e-05
2017-07-13 00:00:00+00:00,,,,
2017-07-14 00:00:00+00:00,0.00047240627463900005,8.36776598589495e-05,0.00047240627463900005,8.36776598589495e-05
2017-07-17 00:00:00+00:00,,,,
2017-07-18 00:00:00+00:00,,,,
2017-07-19 00:00:00+00:00,,,,
2017-07-20 00:00:00+00:00,,,,
2017-07-21 00:00:00+00:00,,,,
2017-07-24 00:00:00+00:00,0.0018961313180620003,0.064672499895095,,
2017-07-25 00:00:00+00:00,0.000307385693304,0.000890850671567,,
2017-07-26 00:00:00+00:00,0.066522374749183,0.000451428553787,,
2017-07-27 00:00:00+00:00,0.7370024919509881,0.001027763937599,0.7370024919509881,0.001027763937599
2017-07-28 00:00:00+00:00,,,,
2017-07-31 00:00:00+00:00,,,,
2017-08-01 00:00:00+00:00,,,,
2017-08-02 00:00:00+00:00,0.33191574879795804,0.0014609050000821116,0.00011000068479900001,9.632689034333454e-05
2017-08-03 00:00:00+00:00,,,,
2017-08-04 00:00:00+00:00,0.999458014965057,0.00034647810389200004,,
2017-08-07 00:00:00+00:00,0.000609127862844,0.998675286769866,,
2017-08-08 00:00:00+00:00,0.18962505491799628,0.305070171540137,,
2017-08-09 00:00:00+00:00,0.33048295416907986,0.27096087450869716,0.311448649212252,0.33189241805909303
2017-08-10 00:00:00+00:00,0.998158350586891,0.0003197423648085,0.9953448176383971,0.00020547809253900002
2017-08-11 00:00:00+00:00,,,,
2017-08-14 00:00:00+00:00,0.338136502386381,0.255509751552987,0.5009579544421285,0.38315506812068606
2017-08-15 00:00:00+00:00,0.14099339377207726,0.23750668040156525,0.14099339377207726,0.23750668040156525
2017-08-16 00:00:00+00:00,0.28713654284365436,0.30983691835232635,0.42941787955351157,0.017167261597932502
2017-08-17 00:00:00+00:00,0.999524593353271,0.00032683939207300004,,
2017-08-18 00:00:00+00:00,0.018143322318792003,0.9047880172729491,0.018143322318792003,0.9047880172729491
2017-08-21 00:00:00+00:00,0.07530152797698901,0.001506162458099,0.07530152797698901,0.001506162458099
2017-08-22 00:00:00+00:00,0.008780329488217001,0.025457505136728002,0.008780329488217001,0.025457505136728002
2017-08-23 00:00:00+00:00,0.9991562366485591,0.00030850991606700003,,
2017-08-24 00:00:00+00:00,0.0398144284263245,0.16037315106950653,0.069205179810523,0.000523805152624
2017-08-25 00:00:00+00:00,0.000465617195004,8.069013711065054e-05,,
2017-08-28 00:00:00+00:00,0.008567000273615,0.005658910959027,0.008567000273615,0.005658910959027
2017-08-29 00:00:00+00:00,,,,
2017-08-30 00:00:00+00:00,0.5092868557840116,0.033388018944605836,0.3565359382191667,0.04405431610696978
2017-08-31 00:00:00+00:00,0.34303250629454807,0.49889609034289556,,
2017-09-01 00:00:00+00:00,0.49741938468650904,0.00020965303701750003,0.00040286296280100004,0.000178303831489
2017-09-05 00:00:00+00:00,0.5532459424409478,0.020514345958612148,0.5725765232928092,0.022839833606848804
2017-09-06 00:00:00+00:00,0.4993575879070701,0.002475824421707655,,
2017-09-07 00:00:00+00:00,7.620023825438693e-05,8.092619100352749e-05,7.620023825438693e-05,8.092619100352749e-05
2017-09-08 00:00:00+00:00,,,,
2017-09-11 00:00:00+00:00,,,,
2017-09-12 00:00:00+00:00,0.6132170039811168,0.0005690413236146,0.5175504483777328,0.00056964605027975
2017-09-13 00:00:00+00:00,,,,
2017-09-14 00:00:00+00:00,0.999277770519256,0.00019680256082200002,0.999277770519256,0.00019680256082200002
2017-09-15 00:00:00+00:00,0.024527609348297,0.9748256802558891,,
2017-09-18 00:00:00+00:00,,,,
2017-09-19 00:00:00+00:00,0.00017793623555900003,9.341807162854822e-05,,
2017-09-20 00:00:00+00:00,0.11434313654899501,0.000556293234694,,
2017-09-21 00:00:00+00:00,0.0007324650068760001,0.000129080421174,,
2017-09-22 00:00:00+00:00,,,,
2017-09-25 00:00:00+00:00,0.0015042406739660002,0.9940324425697321,0.0015042406739660002,0.9940324425697321
2017-09-26 00:00:00+00:00,0.9929889440536491,0.00026554786018,0.9929889440536491,0.00026554786018
2017-09-27 00:00:00+00:00,0.0007324300240720001,0.98659062385559,,
2017-09-28 00:00:00+00:00,0.0029622814618050003,0.512957572937011,,
2017-09-29 00:00:00+00:00,,,,
2017-10-02 00:00:00+00:00,0.07510969042778001,0.00038859678898000004,,
2017-10-03 00:00:00+00:00,0.9991702437400811,0.00021485466277200001,0.9986987113952631,0.00024152228434100003
2017-10-04 00:00:00+00:00,,,,
2017-10-05 00:00:00+00:00,0.0012501721503210001,0.978969693183898,,
2017-10-06 00:00:00+00:00,0.007025149650871001,0.292190611362457,,
2017-10-09 00:00:00+00:00,0.0016762333689250002,0.20972944796085302,,
2017-10-10 00:00:00+00:00,0.0015640557976430002,0.00019579252693800001,,
2017-10-11 00:00:00+00:00,,,,
2017-10-12 00:00:00+00:00,0.0016889252874530002,0.49875244486611303,,
2017-10-13 00:00:00+00:00,,,,
2017-10-16 00:00:00+00:00,,,,
2017-10-17 00:00:00+00:00,,,,
2017-10-18 00:00:00+00:00,,,,
2017-10-19 00:00:00+00:00,0.9523482322692871,0.000493809115141,0.9523482322692871,0.000493809115141
2017-10-20 00:00:00+00:00,0.9995250701904291,0.000409511208999,,
2017-10-23 00:00:00+00:00,,,,
2017-10-24 00:00:00+00:00,0.008643246721476,0.49628911167383155,0.013183981180191002,0.001657679677009
2017-10-25 00:00:00+00:00,0.023509364575147,0.40016970038414,,
2017-10-26 00:00:00+00:00,,,,
2017-10-27 00:00:00+00:00,,,,
2017-10-30 00:00:00+00:00,,,,
2017-10-31 00:00:00+00:00,0.009334284404758001,0.5050965636037286,,
2017-11-01 00:00:00+00:00,,,,
2017-11-02 00:00:00+00:00,0.06984651833772601,0.7913434505462641,,
2017-11-03 00:00:00+00:00,,,,
2017-11-06 00:00:00+00:00,,,,
2017-11-07 00:00:00+00:00,,,,
2017-11-08 00:00:00+00:00,,,,
2017-11-09 00:00:00+00:00,,,,
2017-11-10 00:00:00+00:00,,,,
2017-11-13 00:00:00+00:00,0.00259021599777,0.20558638870716,,
2017-11-14 00:00:00+00:00,0.25081854973905077,0.24804568467880003,0.3343769395723934,0.33066775359717804
2017-11-15 00:00:00+00:00,0.000233840444707,6.482081516878681e-05,0.000233840444707,6.482081516878681e-05
2017-11-16 00:00:00+00:00,,,,
2017-11-17 00:00:00+00:00,0.00020911694446100002,0.0013991737505420002,,
2017-11-20 00:00:00+00:00,0.9879896640777581,0.000685116567183,,
2017-11-21 00:00:00+00:00,0.009444529190659,0.3629536783701035,0.017704274505376,0.725779831409454
2017-11-22 00:00:00+00:00,,,,
2017-11-24 00:00:00+00:00,0.9996644258499141,0.000248233263846,,
2017-11-27 00:00:00+00:00,,,,
2017-11-28 00:00:00+00:00,0.000315636862069,0.000924592255614,,
2017-11-29 00:00:00+00:00,0.001579210278578,0.009814624674618001,0.001579210278578,0.009814624674618001
2017-11-30 00:00:00+00:00,,,,
2017-12-01 00:00:00+00:00,,,,
2017-12-04 00:00:00+00:00,,,,
2017-12-05 00:00:00+00:00,,,,
2017-12-06 00:00:00+00:00,0.012649001553654001,0.13384814560413302,,
2017-12-07 00:00:00+00:00,,,,
2017-12-08 00:00:00+00:00,,,,
2017-12-11 00:00:00+00:00,,,,
2017-12-12 00:00:00+00:00,0.045745920389890005,0.73188829421997,,
2017-12-13 00:00:00+00:00,,,,
2017-12-14 00:00:00+00:00,0.91121232509613,0.006536867469549,0.91121232509613,0.006536867469549
2017-12-15 00:00:00+00:00,0.9990290403366081,0.00048819647054100003,0.9990290403366081,0.00048819647054100003
2017-12-18 00:00:00+00:00,,,,
2017-12-19 00:00:00+00:00,,,,
2017-12-20 00:00:00+00:00,,,,
2017-12-21 00:00:00+00:00,0.5011701009934765,0.44520071716397003,,
2017-12-22 00:00:00+00:00,,,,
2017-12-26 00:00:00+00:00,,,,
2017-12-27 00:00:00+00:00,0.058386209406307,0.121830868854885,0.000408818916184,0.0006466570193870001
2017-12-28 00:00:00+00:00,,,,
2017-12-29 00:00:00+00:00,0.000858945102663,0.49975965567864455,,
2018-01-02 00:00:00+00:00,,,,
2018-01-03 00:00:00+00:00,,,,
2018-01-04 00:00:00+00:00,,,,
2018-01-05 00:00:00+00:00,,,,
2018-01-08 00:00:00+00:00,,,,
2018-01-09 00:00:00+00:00,,,,
2018-01-10 00:00:00+00:00,,,,
2018-01-11 00:00:00+00:00,,,,
2018-01-12 00:00:00+00:00,,,,
2018-01-16 00:00:00+00:00,,,,
2018-01-17 00:00:00+00:00,,,,
2018-01-18 00:00:00+00:00,,,,
2018-01-19 00:00:00+00:00,,,,
2018-01-22 00:00:00+00:00,,,,
2018-01-23 00:00:00+00:00,,,,
2018-01-24 00:00:00+00:00,,,,
2018-01-25 00:00:00+00:00,,,,
2018-01-26 00:00:00+00:00,,,,
2018-01-29 00:00:00+00:00,,,,
2018-01-30 00:00:00+00:00,,,,
2018-01-31 00:00:00+00:00,,,,
2018-02-01 00:00:00+00:00,0.000672450812999,0.0055095758289090005,,
2018-02-02 00:00:00+00:00,0.5003517441218716,0.49157840354018806,0.5003517441218716,0.49157840354018806
2018-02-05 00:00:00+00:00,,,,
2018-02-06 00:00:00+00:00,,,,
2018-02-07 00:00:00+00:00,,,,
2018-02-08 00:00:00+00:00,,,,
2018-02-09 00:00:00+00:00,0.8316569924354551,0.167582362890243,,
2018-02-12 00:00:00+00:00,,,,
2018-02-13 00:00:00+00:00,0.033994492143392,0.006422426551580001,,
2018-02-14 00:00:00+00:00,,,,
2018-02-15 00:00:00+00:00,,,,
2018-02-16 00:00:00+00:00,,,,
2018-02-20 00:00:00+00:00,,,,
2018-02-21 00:00:00+00:00,,,,
2018-02-22 00:00:00+00:00,,,,
2018-02-23 00:00:00+00:00,,,,
2018-02-26 00:00:00+00:00,0.502480147406458,0.11022494755161401,,
2018-02-27 00:00:00+00:00,0.8228160738945004,0.001855876102732667,0.7379104495048521,0.0025249420141330004
2018-02-28 00:00:00+00:00,,,,
2018-03-01 00:00:00+00:00,,,,
2018-03-02 00:00:00+00:00,,,,
2018-03-05 00:00:00+00:00,,,,
2018-03-06 00:00:00+00:00,,,,
2018-03-07 00:00:00+00:00,,,,
2018-03-08 00:00:00+00:00,,,,
2018-03-09 00:00:00+00:00,,,,
2018-03-12 00:00:00+00:00,,,,
2018-03-13 00:00:00+00:00,,,,
2018-03-14 00:00:00+00:00,,,,
2018-03-15 00:00:00+00:00,,,,
2018-03-16 00:00:00+00:00,,,,
2018-03-19 00:00:00+00:00,,,,
2018-03-20 00:00:00+00:00,,,,
2018-03-21 00:00:00+00:00,0.9882927536964411,0.003896801499649,,
2018-03-22 00:00:00+00:00,,,,
2018-03-23 00:00:00+00:00,,,,
2018-03-26 00:00:00+00:00,,,,
2018-03-27 00:00:00+00:00,,,,
2018-03-28 00:00:00+00:00,,,,
2018-03-29 00:00:00+00:00,,,,
2018-04-02 00:00:00+00:00,,,,
2018-04-03 00:00:00+00:00,0.00016389884694900002,0.000760078022722,,
2018-04-04 00:00:00+00:00,0.0009647977130945,0.0006281568785195,0.001266315346583,0.000351488473825
2018-04-05 00:00:00+00:00,,,,
2018-04-06 00:00:00+00:00,,,,
2018-04-09 00:00:00+00:00,0.000609225666266,0.0005968536861470001,0.000609225666266,0.0005968536861470001
2018-04-10 00:00:00+00:00,0.9626523852348321,0.0019380801822990001,,
2018-04-11 00:00:00+00:00,,,,
2018-04-12 00:00:00+00:00,0.011488163843750001,0.08305478841066301,,
2018-04-13 00:00:00+00:00,0.00098353458452,0.49675948824733457,0.00096005591331,0.9845027327537531
2018-04-16 00:00:00+00:00,0.3452188400842713,0.009711702863569,0.9956110119819641,0.00044125798740400006
2018-04-17 00:00:00+00:00,,,,
2018-04-18 00:00:00+00:00,0.818208575248718,0.000631563481874,,
2018-04-19 00:00:00+00:00,,,,
2018-04-20 00:00:00+00:00,,,,
2018-04-23 00:00:00+00:00,0.9996259212493891,0.000315465353196,0.9996259212493891,0.000315465353196
2018-04-24 00:00:00+00:00,0.49977010914881204,0.00014187605847822902,0.49977010914881204,0.00014187605847822902
2018-04-25 00:00:00+00:00,0.000608675123658,0.000139281881274,0.000608675123658,0.000139281881274
2018-04-26 00:00:00+00:00,0.999672055244445,0.000244557042606,0.999672055244445,0.000244557042606
2018-04-27 00:00:00+00:00,0.68154901266098,0.0004654703370755,0.68154901266098,0.0004654703370755
2018-04-30 00:00:00+00:00,0.5570530665572732,0.339076136462002,0.0007759251166130001,0.998481571674346
2018-05-01 00:00:00+00:00,,,,
2018-05-02 00:00:00+00:00,0.997765660285949,0.0018842422869050001,0.997765660285949,0.0018842422869050001
2018-05-03 00:00:00+00:00,0.009277306136936751,0.4114985728920144,0.011279672835371,0.22383498677421185
2018-05-04 00:00:00+00:00,0.00133030838333,0.00010016739543,0.00133030838333,0.00010016739543
2018-05-07 00:00:00+00:00,0.000175704466528,8.995330426841976e-05,,
2018-05-08 00:00:00+00:00,0.16938918394347002,0.20992010410797432,,
2018-05-09 00:00:00+00:00,0.29670378193259206,0.013760070602681,0.00264916755259,0.0203453435606205
2018-05-10 00:00:00+00:00,0.002076674126631333,0.010122974897967478,0.000153562432387,7.98880064394325e-05
2018-05-11 00:00:00+00:00,,,,
2018-05-14 00:00:00+00:00,0.001365410498692,0.079059167503146,,
2018-05-15 00:00:00+00:00,0.9995532631874081,0.000253231934038,0.9995532631874081,0.000253231934038
2018-05-16 00:00:00+00:00,0.000515002931933,7.793245458742604e-05,,
2018-05-17 00:00:00+00:00,0.0041654711385485,0.0020171628675595,0.00015867609181400002,0.00011960069969000001
2018-05-18 00:00:00+00:00,0.051731657236814006,0.00035456602927200003,,
2018-05-21 00:00:00+00:00,0.988030493259429,0.00034767229226400004,,
2018-05-22 00:00:00+00:00,0.011130059472634,0.00022641490068000001,0.022003203630447003,0.00026787610840900005
2018-05-23 00:00:00+00:00,,,,
2018-05-24 00:00:00+00:00,,,,
2018-05-25 00:00:00+00:00,0.010933671146631001,0.9428331255912781,0.010933671146631001,0.9428331255912781
2018-05-29 00:00:00+00:00,0.000209779376746,0.002306010341271,,
2018-05-30 00:00:00+00:00,0.000430123029218,0.000396782357711,,
2018-05-31 00:00:00+00:00,0.0079102057497945,0.152421499602496,0.004205799195915,0.008977314457297
2018-06-01 00:00:00+00:00,0.20004917681217102,0.42529469728469804,0.20004917681217102,0.42529469728469804
2018-06-04 00:00:00+00:00,0.3917533253940439,0.2571650467652939,0.3917533253940439,0.2571650467652939
2018-06-05 00:00:00+00:00,0.2019184763164954,0.0020653543047952,0.2019184763164954,0.0020653543047952
2018-06-06 00:00:00+00:00,0.99925547838211,0.00029455104959100003,0.99925547838211,0.00029455104959100003
2018-06-07 00:00:00+00:00,0.659240413224324,0.0003382413973055563,,
2018-06-08 00:00:00+00:00,0.48341442493256154,0.023144429636886,0.48341442493256154,0.023144429636886
2018-06-11 00:00:00+00:00,0.6616389751434321,0.035311613231897,,
2018-06-12 00:00:00+00:00,0.9833351373672481,0.00033474402152900004,,
2018-06-13 00:00:00+00:00,0.0019958985503760003,0.000127640421851,0.0019958985503760003,0.000127640421851
2018-06-14 00:00:00+00:00,0.05553405085407137,0.0772012418294453,0.0037865855265400003,0.6865048408508301
2018-06-15 00:00:00+00:00,0.7841677444754167,0.00043939841270859996,0.48684367974055903,0.0006170179403845001
2018-06-18 00:00:00+00:00,,,,
2018-06-19 00:00:00+00:00,0.004194709006696,0.00011474160419300001,,
2018-06-20 00:00:00+00:00,0.500063837083871,0.00045714173756950004,0.9996640682220451,0.00019208333105700002
2018-06-21 00:00:00+00:00,0.0029139586695235004,0.48977554944212853,,
2018-06-22 00:00:00+00:00,0.2726485254305378,0.25792996810196167,0.0012684464745685,0.4397877084047645
2018-06-25 00:00:00+00:00,0.9994930028915401,0.00019916529709000002,,
2018-06-26 00:00:00+00:00,,,,
2018-06-27 00:00:00+00:00,0.37055869365576605,0.000372367401723,,
2018-06-28 00:00:00+00:00,0.138532621785998,0.2895747143172356,,
2018-06-29 00:00:00+00:00,0.1314725986085245,0.23181190959257902,0.0034139617346220005,0.9251185059547421
2018-07-02 00:00:00+00:00,,,,
2018-07-03 00:00:00+00:00,,,,
2018-07-05 00:00:00+00:00,,,,
2018-07-06 00:00:00+00:00,,,,
2018-07-09 00:00:00+00:00,,,,
2018-07-10 00:00:00+00:00,,,,
2018-07-11 00:00:00+00:00,,,,
2018-07-12 00:00:00+00:00,,,,
2018-07-13 00:00:00+00:00,,,,
2018-07-16 00:00:00+00:00,,,,
2018-07-17 00:00:00+00:00,,,,
2018-07-18 00:00:00+00:00,,,,
2018-07-19 00:00:00+00:00,,,,
2018-07-20 00:00:00+00:00,,,,
2018-07-23 00:00:00+00:00,,,,
2018-07-24 00:00:00+00:00,,,,
2018-07-25 00:00:00+00:00,,,,
2018-07-26 00:00:00+00:00,,,,
2018-07-27 00:00:00+00:00,,,,
2018-07-30 00:00:00+00:00,,,,
2018-07-31 00:00:00+00:00,,,,
2018-08-01 00:00:00+00:00,0.9990879297256471,0.00045656959991900004,0.9990879297256471,0.00045656959991900004
2018-08-02 00:00:00+00:00,0.48473785727401203,0.4935687043762296,0.48473785727401203,0.4935687043762296
2018-08-03 00:00:00+00:00,0.49997075344435854,0.15377668426663102,0.49997075344435854,0.15377668426663102
2018-08-06 00:00:00+00:00,,,,
2018-08-07 00:00:00+00:00,,,,
2018-08-08 00:00:00+00:00,,,,
2018-08-09 00:00:00+00:00,,,,
2018-08-10 00:00:00+00:00,,,,
2018-08-13 00:00:00+00:00,,,,
2018-08-14 00:00:00+00:00,,,,
2018-08-15 00:00:00+00:00,,,,
2018-08-16 00:00:00+00:00,,,,
2018-08-17 00:00:00+00:00,,,,
2018-08-20 00:00:00+00:00,,,,
2018-08-21 00:00:00+00:00,,,,
2018-08-22 00:00:00+00:00,0.496916794916614,0.0038247990887610005,0.990155577659606,0.0032854708842930003
2018-08-23 00:00:00+00:00,0.293384751596022,0.5088826734572646,0.293384751596022,0.5088826734572646
