Price,Close,High,Low,Open,Volume,return_1d,return_3d,return_5d,vol_10d,vol_20d,ma_10d,ma_20d,target
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,,,,,,,,
Date,,,,,,,,,,,,,
2017-08-11,21858.3203125,21911.08984375,21842.740234375,21883.3203125,237790000,0.0006551245411692275,-0.01027919574052849,-0.010613870692344651,0.0037510196351203543,0.003333273719484861,21994.4978515625,21822.325,1
2017-08-14,21993.7109375,22019.23046875,21945.640625,21945.640625,235030000,0.006194008645878268,-0.00249394672694514,-0.00563824110472122,0.00415209082363518,0.0035574076697220203,22004.75703125,21840.52451171875,1
2017-08-15,21998.990234375,22038.919921875,21971.48046875,22029.91015625,269070000,0.00024003665820671038,0.007094872709400013,-0.003909815741388156,0.004029595253305551,0.003471508906194594,22008.2640625,21861.7375,1
2017-08-16,22024.869140625,22085.7109375,22002.470703125,22031.9296875,264920000,0.001176367913903631,0.007619470560588093,-0.0010807929251779314,0.003973596534232194,0.003437489219115868,22009.126953125,21880.94345703125,0
2017-08-17,21750.73046875,21984.740234375,21750.3203125,21984.740234375,311030000,-0.012446778690246574,-0.011047724935572822,-0.0042702460709291845,0.005591602910538623,0.004537261947446677,21981.5900390625,21887.891015625,0
2017-08-18,21674.509765625,21793.349609375,21641.630859375,21724.880859375,309070000,-0.0035042824531575922,-0.014749789208187147,-0.008409179856783688,0.005415923245866922,0.004602137512960857,21939.7599609375,21892.61298828125,1
2017-08-21,21703.75,21718.740234375,21600.33984375,21671.359375,277880000,0.0013490609333814962,-0.014579843293265893,-0.013183811423365,0.0054281460835332584,0.0045398841841539994,21898.29296875,21902.1419921875,1
2017-08-22,21899.890625,21912.830078125,21738.130859375,21739.779296875,244980000,0.00903717675516913,0.006857707903847432,-0.004504734459136683,0.006438361726540176,0.004848476735625074,21879.748046875,21916.4650390625,0
2017-08-23,21812.08984375,21866.66015625,21808.390625,21850.26953125,234810000,-0.004009188116664397,0.006347552014449587,-0.009660865429730436,0.006514662517333989,0.004867302970360434,21856.087109375,21921.51904296875,0
2017-08-24,21783.400390625,21870.109375,21765.8203125,21839.900390625,228480000,-0.0013153005205147617,0.0036698907158900784,0.0015020149287370277,0.0058503979005849185,0.004798616526309982,21850.026171875,21920.8615234375,1
2017-08-25,21813.669921875,21906.859375,21812.810546875,21819.080078125,217570000,0.0013895686948410813,-0.003937038070252918,0.006420452308024238,0.005867779967018915,0.004796008441893703,21845.5611328125,21920.0294921875,0
2017-08-28,21808.400390625,21861.490234375,21767.939453125,21832.5,218740000,-0.00024157013784809056,-0.00016914716340477032,0.004821765391925359,0.005426240100217955,0.00475011831218249,21827.030078125,21915.8935546875,1
2017-08-29,21865.369140625,21879.220703125,21673.580078125,21718.0,227340000,0.0026122388153002607,0.0037628996635106216,-0.0015763313601023787,0.005529213805378365,0.004725034031342927,21813.66796875,21910.966015625,1
2017-08-30,21892.4296875,21914.259765625,21839.470703125,21859.759765625,242840000,0.0012375984462444922,0.0036105692397050415,0.003683271264950383,0.0055314271692562325,0.0046987928845751885,21800.4240234375,21904.77548828125,1
2017-08-31,21948.099609375,21985.759765625,21910.5,21936.009765625,376790000,0.00254288458017915,0.006405752657129948,0.007560767180356365,0.003683407082040187,0.0047388537770233835,21820.1609375,21900.87548828125,1
2017-09-01,21987.560546875,22038.970703125,21974.91015625,21981.76953125,256240000,0.0017979204670250937,0.005588353229444065,0.007971635475497063,0.0033433265165945044,0.004703029922722212,21851.466015625,21895.61298828125,0
2017-09-05,21753.310546875,21921.08984375,21709.630859375,21912.369140625,332840000,-0.01065375121995027,-0.006354668833511545,-0.0025260836541538545,0.005082051472112893,0.005231691091615906,21856.4220703125,21877.35751953125,1
2017-09-06,21807.640625,21849.240234375,21794.0703125,21815.759765625,318760000,0.0024975544760383883,-0.006399596633642202,-0.0026401802436412103,0.00416161859243463,0.005280473260116454,21847.1970703125,21863.47255859375,0
2017-09-07,21784.779296875,21850.009765625,21745.7109375,21820.380859375,333810000,-0.0010483173543676116,-0.009222544245765407,-0.0049172427255282924,0.003978737094913507,0.005275907316635856,21844.466015625,21850.2765625,1
2017-09-08,21797.7890625,21846.630859375,21731.119140625,21764.4296875,289400000,0.0005971951998093861,0.002044678005637568,-0.00684845383200261,0.003960721040457216,0.004865523363197337,21845.9048828125,21847.96552734375,1
2017-09-11,22057.369140625,22067.099609375,21927.7890625,21927.7890625,312770000,0.011908550788372052,0.011451422917283072,0.003174913087842457,0.005461634169371008,0.005558185548646921,21870.2748046875,21857.91796875,1
2017-09-12,22118.859375,22134.5703125,22087.08984375,22090.560546875,364580000,0.002787741093825513,0.015335481419034735,0.01680428490814312,0.00546142398332778,0.005424065904537669,21901.320703125,21864.175390625,1
2017-09-13,22158.1796875,22158.1796875,22095.7890625,22103.470703125,291890000,0.0017776826477970964,0.01653335684489221,0.016074139725970493,0.005447675458413825,0.005434093276456872,21930.6017578125,21872.13486328125,1
2017-09-14,22203.48046875,22216.439453125,22135.259765625,22144.9609375,297780000,0.002044427019226358,0.006624150287075414,0.019219895054666036,0.005451889317949275,0.005444291112232368,21961.7068359375,21881.0654296875,1
2017-09-15,22268.33984375,22275.01953125,22214.51953125,22252.439453125,527540000,0.002921135499062144,0.0067580550251589155,0.021587087566578678,0.005461808609009123,0.004542893197983902,21993.730859375,21906.9458984375,1
2017-09-18,22331.349609375,22355.619140625,22283.349609375,22297.919921875,302740000,0.002829567272060629,0.007815169130192201,0.012421266879257375,0.005478554714207559,0.004417734007796185,22028.109765625,21939.787890625,1
2017-09-19,22370.80078125,22386.009765625,22340.7109375,22349.69921875,295570000,0.001766627300413548,0.00753576957159896,0.011390343506354483,0.0034224418161319737,0.004417954365326537,22089.8587890625,21973.1404296875,1
2017-09-20,22412.58984375,22413.259765625,22314.6796875,22351.380859375,334560000,0.0018680181772940951,0.006477806653399254,0.011481545859722386,0.003434559685960761,0.004051955936719143,22150.3537109375,21998.775390625,0
2017-09-21,22359.23046875,22419.509765625,22356.55078125,22414.01953125,287390000,-0.0023807768478339986,0.0012485075851973448,0.007014666021356808,0.0036189821970981045,0.0039577677959440555,22207.798828125,22026.132421875,0
2017-09-22,22349.58984375,22364.310546875,22299.580078125,22334.0703125,297140000,-0.0004311698031591593,-0.0009481528045155452,0.003648677924358301,0.0036963798277683253,0.003932499319694888,22262.97890625,22054.44189453125,0
2017-09-25,22296.08984375,22359.880859375,22219.109375,22320.470703125,332430000,-0.0023937799473738863,-0.005197971355036746,-0.001578935722281516,0.002060318261904413,0.004017591911331035,22286.8509765625,22078.562890625,0
2017-09-26,22284.3203125,22369.349609375,22279.51953125,22322.029296875,285990000,-0.0005278742296286332,-0.0033503011811921724,-0.003865774390270471,0.0020211869552762014,0.004023137391465872,22303.3970703125,22102.35888671875,1
2017-09-27,22340.7109375,22371.099609375,22254.9296875,22330.9296875,342900000,0.0025305068410979015,-0.00039727378945542124,-0.003207077216470955,0.002077073398825273,0.004021548468496389,22321.6501953125,22126.1259765625,1
2017-09-28,22381.19921875,22394.740234375,22288.970703125,22306.830078125,263010000,0.0018123094364932424,0.003817233227729311,0.000982536050634808,0.0020631532611511093,0.004024758847364027,22339.4220703125,22150.564453125,1
2017-09-29,22405.08984375,22405.630859375,22332.9609375,22358.470703125,274790000,0.0010674416847147317,0.005419484622210202,0.002483267048210225,0.0019303450508155388,0.00401065457218735,22353.0970703125,22173.41396484375,1
2017-10-02,22557.599609375,22559.380859375,22416.0,22423.470703125,268530000,0.006806924975020445,0.009708226048927626,0.011728951912987728,0.0026956145485320907,0.0042119169759325175,22375.7220703125,22201.91591796875,1
2017-10-03,22641.669921875,22646.3203125,22562.900390625,22564.44921875,238830000,0.0037269174892642365,0.0116379243390492,0.016035921417560717,0.002824786636693934,0.0031625987172424178,22402.808984375,22246.33388671875,1
2017-10-04,22661.640625,22685.939453125,22632.80078125,22645.669921875,235730000,0.0008820331359793432,0.011450558022268575,0.014365240586919015,0.002816378631176974,0.003170060058758944,22427.7140625,22289.03388671875,1
2017-10-05,22775.390625,22777.0390625,22655.140625,22669.080078125,246400000,0.005019495361448412,0.00965488435810724,0.017612613265144628,0.0027692994984568355,0.0031606403429280195,22469.330078125,22338.564453125,0
2017-10-06,22773.669921875,22773.669921875,22730.849609375,22762.029296875,221450000,-7.555098190548115e-05,0.005829958675992675,0.016450729753615168,0.0027388775800666434,0.003182444090325163,22511.7380859375,22387.35849609375,0
2017-10-09,22761.0703125,22803.369140625,22739.380859375,22779.73046875,310770000,-0.0005532533587350175,0.004387576748980493,0.009020051186671374,0.0024678375959251665,0.002270128524513959,22558.2361328125,22422.5435546875,1
2017-10-10,22830.6796875,22850.509765625,22770.990234375,22784.759765625,319270000,0.003058264573866376,0.0024275791098533617,0.008347872143582125,0.0023036590197864164,0.002278531893925356,22612.8720703125,22458.1345703125,1
2017-10-11,22872.890625,22872.890625,22821.66015625,22827.650390625,316000000,0.0018488690690672271,0.004356816598527047,0.009321919956975844,0.0023103476508302607,0.002278900273998561,22666.0900390625,22493.8701171875,0
2017-10-12,22841.009765625,22884.8203125,22821.130859375,22854.849609375,291790000,-0.0013938272996485424,0.0035121130960655833,0.002881142269102188,0.0025991126781511223,0.0023707305851589744,22712.07109375,22525.74658203125,1
2017-10-13,22871.720703125,22905.330078125,22855.9296875,22876.4296875,259560000,0.0013445525313955375,0.0017976256592777684,0.004305444910124745,0.0025890642225420055,0.002344220816044667,22758.7341796875,22555.915625,1
2017-10-16,22956.9609375,22960.119140625,22887.119140625,22892.919921875,247180000,0.003726883319423946,0.0036755438513798033,0.008606388992718816,0.0020993519158758224,0.0023824989181898772,22798.6703125,22587.19619140625,1
2017-10-17,22997.439453125,23002.19921875,22948.23046875,22952.41015625,273090000,0.0017632349392937563,0.00684863274895231,0.007304196279197983,0.001983403760756846,0.002382470449275059,22834.247265625,22618.528125,1
2017-10-18,23157.599609375,23172.9296875,23086.75,23087.130859375,271870000,0.0069642603723971686,0.01249923037976508,0.012447442216324545,0.0025911574977190445,0.0026895880812809157,22883.8431640625,22655.77861328125,1
2017-10-19,23163.0390625,23167.240234375,23052.669921875,23107.470703125,350400000,0.00023488846930397322,0.008976716280567176,0.014098732944795023,0.0024441645580549095,0.002543418656429757,22922.6080078125,22695.96904296875,1
2017-10-20,23328.630859375,23328.83984375,23201.779296875,23205.1796875,474380000,0.007148966784029875,0.014401229620587097,0.019977078339697085,0.002890651077589775,0.0027541105002544157,22978.1041015625,22744.92109375,0
2017-10-23,23273.9609375,23368.369140625,23273.9609375,23348.94921875,456830000,-0.0023434689418573296,0.005024757750708098,0.013808447941477509,0.003139572167483128,0.00274976183295868,23029.3931640625,22793.8146484375,1
2017-10-24,23441.759765625,23485.25,23343.23046875,23346.779296875,406850000,0.007209723715512206,0.012032993700564765,0.019320425363251736,0.0035127813008133135,0.002893429187418297,23090.501171875,22851.68662109375,0
2017-10-25,23329.4609375,23451.509765625,23251.109375,23431.08984375,399560000,-0.004790545984933892,3.558194777930623e-05,0.007421379202679823,0.004234433511336458,0.003325407708907616,23136.158203125,22901.12412109375,1
2017-10-26,23400.859375,23459.83984375,23380.890625,23380.890625,370600000,0.0030604409459471515,0.005452378211030506,0.01026723271753327,0.004070446689215927,0.0033299928011049323,23192.1431640625,22952.10712890625,1
2017-10-27,23434.189453125,23449.400390625,23353.16015625,23419.16015625,518870000,0.0014243100046404944,-0.00032294130541776767,0.004524851646301453,0.004068156888459018,0.0033243568755211028,23248.3900390625,23003.562109375,0
2017-10-30,23348.740234375,23428.75,23327.869140625,23405.75,436900000,-0.003646348380041964,0.0008263927283467254,0.003213002594436354,0.004458428860473549,0.0033917812198309173,23287.56796875,23043.119140625,1
2017-10-31,23377.240234375,23406.349609375,23334.390625,23369.220703125,388050000,0.0012206225995028408,-0.0010093279159753,-0.0027523330967930137,0.004460909418311534,0.0033602913002889474,23325.548046875,23079.89765625,1
2017-11-01,23435.009765625,23517.7109375,23388.91015625,23442.900390625,361260000,0.0024711869609421733,3.500494444841351e-05,0.004524272052739198,0.004075621531079207,0.003361080330828873,23353.2890625,23118.56611328125,1
2017-11-02,23516.259765625,23531.380859375,23350.98046875,23463.240234375,348040000,0.0034670350391394766,0.007174671077258887,0.004931459515041814,0.004118604904305527,0.0032973315300450796,23388.6111328125,23155.6095703125,1
2017-11-03,23539.189453125,23557.060546875,23481.5703125,23549.58984375,312250000,0.0009750567364252838,0.006927644885638129,0.004480632889395597,0.003613142777965023,0.003277424126062728,23409.6669921875,23193.885546875,1
2017-11-06,23548.419921875,23574.859375,23520.75,23533.9609375,325190000,0.0003921319707451687,0.00483934751400672,0.008552054007865628,0.0034392574426932335,0.0032505371637697087,23437.112890625,23233.25302734375,1
2017-11-07,23557.23046875,23602.119140625,23484.189453125,23574.029296875,285080000,0.00037414598959206735,0.0017422287189090557,0.007699379078559332,0.0027091069467150915,0.0032472109046311746,23448.6599609375,23269.58056640625,1
2017-11-08,23563.359375,23575.0,23510.560546875,23542.599609375,264670000,0.0002601709168712496,0.0010267949932232234,0.005476831913390878,0.001989486318310766,0.0032595056197056707,23472.0498046875,23304.10400390625,0
2017-11-09,23461.939453125,23516.740234375,23310.01953125,23492.08984375,305440000,-0.004304136785462043,-0.003672453142797294,-0.0023099044253374057,0.00245142622622213,0.0034543160213018932,23478.1578125,23335.15048828125,0
2017-11-10,23422.2109375,23452.19921875,23392.9609375,23432.7109375,351280000,-0.0016933176263784766,-0.005731553691301294,-0.0049695218205344505,0.002485392784943329,0.0035206141798437337,23476.9599609375,23362.675,1
2017-11-13,23439.69921875,23461.6796875,23343.33984375,23367.470703125,491260000,0.0007466537337856849,-0.005247984987284959,-0.004616900135367641,0.0021434952202048336,0.003470558842125575,23486.055859375,23386.8119140625,0
2017-11-14,23409.470703125,23414.080078125,23271.5703125,23388.400390625,561330000,-0.0012896289898131075,-0.0022363347286283863,-0.006272374242847101,0.0021821758640551197,0.0035043590566622438,23489.27890625,23407.4134765625,0
2017-11-15,23271.279296875,23344.990234375,23242.75,23334.58984375,404300000,-0.005903226433545683,-0.006443953605735464,-0.012395519394186594,0.0027270032548304614,0.003512447746449206,23472.905859375,23413.0974609375,1
2017-11-16,23458.359375,23492.189453125,23365.33984375,23365.33984375,402020000,0.008039097281176133,0.0007960919667038269,-0.0001525908858537317,0.003709199239445165,0.003920402618032377,23467.1158203125,23427.8634765625,0
2017-11-17,23358.240234375,23433.76953125,23356.009765625,23433.76953125,386000000,-0.004267951523144409,-0.0021884505378056973,-0.002731198318369654,0.003884718585870858,0.0037504186337116606,23449.0208984375,23429.3439453125,1
2017-11-20,23430.330078125,23456.880859375,23360.580078125,23370.7109375,315330000,0.003086270328015006,0.006834638492408063,-0.00039971249364434414,0.0040631776675760746,0.0037630128613472167,23437.2119140625,23437.16240234375,1
2017-11-21,23590.830078125,23617.80078125,23500.150390625,23500.150390625,329650000,0.00685009555839966,0.005647057452200954,0.007747265083434263,0.004685538358074413,0.0037291734897021995,23440.571875,23444.61591796875,0
2017-11-22,23526.1796875,23605.76953125,23507.609375,23597.240234375,268760000,-0.002740488164719057,0.007189730537913164,0.010953432657190953,0.004773133551393741,0.0036073897904298907,23436.85390625,23454.45185546875,1
2017-11-24,23557.990234375,23599.1796875,23551.58984375,23552.75,118610000,0.0013521339757471829,0.005448500120328381,0.004247136714990329,0.004556058418408703,0.003561666172030582,23446.458984375,23462.3083984375,1
2017-11-27,23580.779296875,23638.919921875,23545.01953125,23552.859375,296320000,0.0009673602150810368,-0.0004260461042157049,0.00952721867174322,0.004496361754367635,0.0035558098950876295,23462.3158203125,23469.637890625,1
2017-11-28,23836.7109375,23849.609375,23617.109375,23625.189453125,319240000,0.010853400449700956,0.013199391236690783,0.017344222553416166,0.005529244770866221,0.004135869493823465,23502.0169921875,23494.03642578125,1
2017-11-29,23940.6796875,23959.759765625,23872.58984375,23883.259765625,401410000,0.004361707043920804,0.016244571345759073,0.01482989823657821,0.0054789070880704935,0.004202085466806216,23555.137890625,23522.2083984375,1
2017-11-30,24272.349609375,24327.8203125,24013.80078125,24013.80078125,488200000,0.013853822289271678,0.029327712362400504,0.031716578372962934,0.0057630671351196275,0.005065469416672358,23655.244921875,23564.075390625,0
2017-12-01,24231.58984375,24322.060546875,23921.900390625,24305.400390625,417910000,-0.0016792674084282755,0.016565998022352035,0.028593254461584117,0.005868842540935451,0.005105228498186025,23732.56796875,23599.84189453125,1
2017-12-04,24290.05078125,24534.0390625,24288.189453125,24424.109375,424250000,0.002412591904904504,0.014593198618851888,0.030078373383910728,0.005265457125087373,0.00510739449987708,23825.7490234375,23637.3849609375,0
2017-12-05,24180.640625,24349.740234375,24155.279296875,24335.009765625,371190000,-0.004504319782421162,-0.003778331552194647,0.014428571475392893,0.00590871552007957,0.005281887068403885,23900.780078125,23668.99599609375,0
2017-12-06,24140.91015625,24229.349609375,24134.490234375,24171.900390625,312720000,-0.0016430693200462088,-0.003742209573730837,0.008363608358811447,0.005931753949436785,0.005320395906980596,23955.7880859375,23698.17998046875,1
2017-12-07,24211.48046875,24262.880859375,24101.240234375,24116.599609375,319060000,0.002923266440380212,-0.0032346705738733883,-0.0025077564226204663,0.005658627188478294,0.005327957882601049,24024.3181640625,23730.58603515625,1
2017-12-08,24329.16015625,24330.119140625,24225.5,24263.259765625,293590000,0.004860491189371485,0.00614208422155893,0.0040265749432517595,0.005661460033628159,0.005206900833405076,24101.43515625,23773.9470703125,1
2017-12-11,24386.029296875,24389.720703125,24314.740234375,24338.109375,300580000,0.002337488851229086,0.01015368265067429,0.003951350966260092,0.005616735285863118,0.005140969154566019,24181.96015625,23822.13798828125,1
2017-12-12,24504.80078125,24552.970703125,24443.830078125,24452.9609375,342220000,0.00487047247131045,0.012114926754627442,0.013405772050342435,0.005018754871963761,0.005169373121047491,24248.769140625,23875.39306640625,1
2017-12-13,24585.4296875,24666.01953125,24518.30078125,24525.189453125,325280000,0.0032903310241025885,0.010533431059853715,0.01841353653913158,0.00499258894695218,0.005105979108726353,24313.244140625,23934.191015625,0
2017-12-14,24508.66015625,24672.48046875,24508.66015625,24631.009765625,314780000,-0.0031225621120233304,0.005028734193750717,0.012274329439852849,0.0034003868190308957,0.0048997897044377355,24336.8751953125,23996.06005859375,1
2017-12-15,24651.740234375,24688.619140625,24584.439453125,24585.7109375,635740000,0.005837939618601018,0.005996353711940072,0.01325898946175208,0.0035749555031294343,0.004794905553251429,24378.890234375,24055.7291015625,1
2017-12-18,24792.19921875,24876.0703125,24739.560546875,24739.560546875,354880000,0.005697730993414529,0.00841024679569169,0.016655844907356387,0.0037895332200182995,0.004567538684790892,24429.105078125,24127.42705078125,0
2017-12-19,24754.75,24850.109375,24715.599609375,24834.380859375,335330000,-0.0015105242749774428,0.010040934191469564,0.010200010233964107,0.003300478080380029,0.004676957900427559,24486.516015625,24193.648046875,0
2017-12-20,24726.650390625,24852.439453125,24697.109375,24838.08984375,341790000,-0.001135119901231052,0.0030387370440299044,0.005744081145622637,0.0032353916872649817,0.004650492007152735,24545.0900390625,24250.4390625,1
2017-12-21,24782.2890625,24850.91015625,24766.26953125,24778.259765625,339530000,0.002250149979719618,-0.00039972880834648894,0.011164580377121203,0.003230408278157495,0.004493413844787474,24602.1708984375,24313.24453125,0
2017-12-22,24754.060546875,24784.150390625,24717.509765625,24764.0390625,255140000,-0.0011390600583266464,-2.7851346711238456e-05,0.004150632431106027,0.003266718364461502,0.004564196789643005,24644.6609375,24373.048046875,0
2017-12-26,24746.2109375,24778.130859375,24708.419921875,24715.83984375,208290000,-0.00031710390948325173,0.0007910714377397099,-0.00185494964945343,0.00331998568562823,0.004595665331376357,24680.6791015625,24431.31962890625,1
2017-12-27,24774.30078125,24789.51953125,24731.6796875,24766.51953125,225890000,0.0011351169607720646,-0.00032233831305306104,0.0007897789818116507,0.003097866924046813,0.004149728468440653,24707.6291015625,24478.19912109375,1
2017-12-28,24837.509765625,24839.23046875,24797.130859375,24807.2109375,200960000,0.002551393273744429,0.00337113252962995,0.0044833963860317905,0.003048195615384765,0.004113689277869253,24732.837109375,24523.040625,0
2017-12-29,24719.220703125,24871.66015625,24719.220703125,24849.630859375,270760000,-0.004762517000142741,-0.001090681496378032,-0.0025448964466495694,0.0033274437305974526,0.003274906962367704,24753.8931640625,24545.3841796875,1
2018-01-02,24824.009765625,24864.189453125,24741.69921875,24809.349609375,341130000,0.0042391733848936575,0.002006473757379279,0.0028257674581324554,0.003091795962026012,0.003295229272945343,24771.1201171875,24575.00517578125,1
2018-01-03,24922.6796875,24941.919921875,24825.55078125,24850.44921875,456790000,0.003974777757767223,0.0034290845853184315,0.007131142236106225,0.0028183131629419874,0.0033433099215901727,24784.1681640625,24606.63662109375,1
2018-01-04,25075.130859375,25105.9609375,24963.26953125,24964.859375,403280000,0.006116965502367844,0.014398113942362567,0.012142828198512756,0.00321004510684243,0.003215303874966939,24816.20625,24651.3611328125,1
2018-01-05,25295.869140625,25299.7890625,25112.009765625,25114.919921875,358020000,0.008803075943568661,0.019008185198726713,0.01845432087698118,0.0038499704836922606,0.0034616849734724507,24873.128125,24709.10908203125,0
2018-01-08,25283.0,25311.990234375,25235.41015625,25308.400390625,341390000,-0.0005087447501194164,0.014457526919977148,0.022807324860517397,0.003950305019679699,0.0035161509778459067,24923.19921875,24762.68505859375,1
2018-01-09,25385.80078125,25439.779296875,25308.41015625,25312.05078125,333490000,0.004066004083771668,0.012389563333379261,0.022630953698823397,0.003830472828780377,0.0034885759734900896,24986.3732421875,24815.51708984375,0
2018-01-10,25369.130859375,25404.919921875,25256.990234375,25348.130859375,341470000,-0.000656663227551646,0.002896192984819912,0.01791344981651055,0.0038599059343494995,0.003543190129780352,25048.665234375,24864.67216796875,1
2018-01-11,25574.73046875,25575.419921875,25396.189453125,25398.599609375,346830000,0.008104322158873689,0.011538601777874469,0.019924107761464027,0.004201006938099298,0.003749618858933221,25128.708203125,24918.16865234375,1
2018-01-12,25803.189453125,25810.4296875,25633.080078125,25638.390625,376390000,0.008932996758427514,0.016441816252780406,0.020055460821674087,0.0045619486001418335,0.004041222044583946,25225.276171875,24979.056640625,0
2018-01-16,25792.859375,26086.119140625,25702.990234375,25987.619140625,606520000,-0.0004003411339426055,0.016702523944308156,0.020166094806787216,0.0037926209415413423,0.003887354716754637,25332.6400390625,25043.2666015625,1
2018-01-17,26115.650390625,26130.44921875,25865.01953125,25910.779296875,522720000,0.012514743361019764,0.0211505619789798,0.028750308712501615,0.004602283975761601,0.0044318756884747885,25461.8041015625,25116.462109375,0
2018-01-18,26017.810546875,26153.419921875,25947.3203125,26149.55078125,492780000,-0.0037464065526441326,0.008317618802120785,0.025569645688523268,0.005391131002659956,0.0046171052431389905,25571.3171875,25177.74267578125,1
2018-01-19,26071.720703125,26071.720703125,25942.830078125,25987.349609375,585000000,0.0020720481515104083,0.010811570910795876,0.019432863035732773,0.00539328495141875,0.004524934740135496,25670.976171875,25243.5912109375,1
2018-01-22,26214.599609375,26215.23046875,25974.650390625,26025.3203125,431200000,0.005480225408861283,0.003788885869965508,0.01594415903496671,0.005156019550899221,0.0044787179268122755,25762.84921875,25317.988671875,0
2018-01-23,26210.810546875,26246.189453125,26143.900390625,26214.869140625,433490000,-0.0001445401629801557,0.007417995440172964,0.016204142619414386,0.005125076710368356,0.004529724193891514,25855.6302734375,25389.41474609375,1
2018-01-24,26252.119140625,26392.80078125,26106.939453125,26282.0703125,518790000,0.0015760135947007203,0.006919314592012116,0.005225554330785087,0.005161479188346179,0.004444851191535218,25942.262109375,25464.31767578125,1
2018-01-25,26392.7890625,26458.25,26259.720703125,26313.060546875,401390000,0.005358421585757389,0.006797336437718293,0.014412377819010613,0.00498721153503722,0.004406191543547702,26044.6279296875,25546.64658203125,1
2018-01-26,26616.7109375,26616.7109375,26425.349609375,26466.740234375,477780000,0.008484206594071564,0.015485991549139433,0.02090350079232306,0.005023477244959773,0.004526621270019828,26148.8259765625,25638.76708984375,0
2018-01-29,26439.48046875,26608.900390625,26435.33984375,26584.279296875,421000000,-0.006658616429586761,0.007136998240841352,0.008578458672875433,0.005700651940834684,0.005074523161055254,26212.455078125,25718.865625,0
2018-01-30,26076.890625,26256.990234375,26028.419921875,26198.44921875,448330000,-0.013713954938659345,-0.01196911916932808,-0.0051093392032077745,0.0076593868370724,0.006099633044615289,26240.858203125,25786.74912109375,1
2018-01-31,26149.390625,26338.029296875,26050.98046875,26268.169921875,479130000,0.0027802394481224457,-0.0175574027007821,-0.003913151356456757,0.00659527716688883,0.006088904465093267,26244.2322265625,25853.0181640625,1
2018-02-01,26186.7109375,26306.69921875,26014.439453125,26083.0390625,410620000,0.0014271962599510246,-0.00956030628320248,-0.0078081223061341465,0.006457248729494874,0.006085756028260888,26261.122265625,25916.2197265625,0
2018-02-02,25520.9609375,26061.7890625,25490.66015625,26061.7890625,522880000,-0.025423200400728097,-0.021318864104412416,-0.04116774617919483,0.010426152498926483,0.008645716556705398,26206.0462890625,25938.51123046875,0
2018-02-05,24345.75,25520.529296875,23923.880859375,25337.869140625,714450000,-0.046048851388396095,-0.06897448016534802,-0.07918954652776455,0.016959329523927077,0.013403500573107692,26019.161328125,25891.0052734375,1
2018-02-06,24912.76953125,24946.23046875,23778.740234375,24085.169921875,823940000,0.023290288089296896,-0.04864839304525581,-0.04464186741014109,0.019479991240857995,0.014535183919063194,25889.3572265625,25872.49375,0
2018-02-07,24893.349609375,25293.9609375,24785.439453125,24892.869140625,504620000,-0.0007795167795632274,-0.024591994386966798,-0.048033280531752376,0.019407183963502883,0.014493019205321768,25753.4802734375,25847.87119140625,0
2018-02-08,23860.4609375,24903.6796875,23849.23046875,24902.30078125,657500000,-0.041492554761935585,-0.019933214729470183,-0.08883322558346773,0.02206714001884847,0.017101945466472267,25500.2474609375,25772.4376953125,1
2018-02-09,24190.900390625,24382.140625,23360.2890625,23992.669921875,735030000,0.013848829408222851,-0.028975868769608448,-0.052116397581277396,0.022619680745486342,0.01734336657986594,25257.66640625,25703.24619140625,1
2018-02-12,24601.26953125,24765.16015625,24290.48046875,24337.759765625,496610000,0.016963781173851444,-0.011733257384333728,0.010495447100623334,0.02410802351217045,0.017714219629666735,25073.8453125,25643.1501953125,1
2018-02-13,24640.44921875,24705.720703125,24421.029296875,24540.330078125,374410000,0.0015925880349481059,0.03268957306789244,-0.010930952986114573,0.024114284638075283,0.017730654830243595,24930.201171875,25585.5296875,1
2018-02-14,24893.490234375,24925.94921875,24490.359375,24535.8203125,431160000,0.010269334514910078,0.029043559040997202,5.6490991451330075e-06,0.024509077076752248,0.017639914233166912,24804.6111328125,25524.4216796875,1
2018-02-15,25200.369140625,25203.94921875,24809.419921875,25047.8203125,416780000,0.012327676969388301,0.024352385904881313,0.056156006651956636,0.0250452001652254,0.017931591764104894,24705.976953125,25483.549609375,1
2018-02-16,25219.380859375,25432.419921875,25149.259765625,25165.939453125,406730000,0.0007544222326232308,0.023495173950987214,0.04251517935018989,0.02384363310402161,0.01792042813651462,24675.8189453125,25440.9326171875,0
2018-02-20,24964.75,25179.009765625,24884.189453125,25124.91015625,421510000,-0.010096634044857722,0.0028625863610960423,0.014774866325019786,0.018365253602021264,0.017939329832397568,24737.7189453125,25378.44013671875,0
2018-02-21,24797.779296875,25267.990234375,24792.990234375,24988.060546875,456070000,-0.006688258569583105,-0.015975553433500878,0.0063850328672288015,0.017022604703044193,0.017957915051665593,24726.219921875,25307.78857421875,1
2018-02-22,24962.48046875,25156.720703125,24854.830078125,24855.41015625,378900000,0.006641771019220144,-0.010186625597888188,0.0027714166926955386,0.017162032076470813,0.01805554513456081,24733.1330078125,25243.306640625,1
